po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,sub_classification,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,line_item_insurance_(usd),days_to_process
0,0,35,0,0,0,60,31144,70385.44,2.26,0.04,0,7134.39,0,87.07,108
0,0,12,1,0,0,120,3393,73967.4,21.8,0.18,0,6006.37,1,76.04,146
0,0,28,0,0,0,20,1883,60256.0,32.0,1.6,0,7670.04,1,96.41,-594
0,0,31,1,0,0,120,1473,36814.05,24.99,0.21,1,0.0,0,45.54,29
0,0,10,0,0,0,60,6617,13167.83,1.99,0.03,1,3426.68,1,16.29,225
0,0,9,1,0,0,20,1129,32741.0,29.0,1.45,0,4420.31,1,54.02,179
0,0,9,0,0,0,240,4965,10426.5,2.1,0.01,0,2503.33,1,17.2,187
0,0,39,0,0,0,60,29011,98637.4,3.4,0.06,0,4060.55,0,193.33,-223
0,0,25,1,0,0,60,12788,106012.52,8.29,0.14,1,3426.68,1,108.98,112
0,0,9,0,0,0,30,488,3728.32,7.64,0.25,0,2677.09,1,8.04,36
0,0,9,0,0,0,240,4000,7960.0,1.99,0.01,0,39599.1,0,8.18,383
0,0,9,0,0,0,30,4269,44995.26,10.54,0.35,1,3426.68,1,74.24,132
0,0,31,1,0,0,60,164908,407322.76,2.47,0.04,0,12225.76,0,878.19,106
0,0,9,1,0,0,100,2954,236320.0,80.0,0.8,0,125.42,1,292.33,172
0,0,39,0,0,0,60,15000,219450.0,14.63,0.24,0,8510.82,0,307.67,162
0,0,16,1,0,0,25,4,45.0,11.25,0.45,0,702.42,1,0.06,75
0,0,31,1,0,0,60,3,151.99,50.66,0.84,1,0.0,0,0.16,347
0,0,39,0,0,0,60,198040,431727.2,2.18,0.04,1,3426.68,0,443.82,258
0,0,26,0,0,0,30,66637,357174.32,5.36,0.18,0,51090.0,1,500.76,195
0,0,35,0,0,0,60,5809,54895.05,9.45,0.16,1,3426.68,1,87.83,-307
0,0,15,1,0,0,100,351,25272.0,72.0,0.72,0,1097.78,1,49.53,-129
0,0,31,1,0,0,30,55000,131450.0,2.39,0.08,0,7321.43,0,283.41,276
0,0,38,1,0,0,60,497,2857.75,5.75,0.1,0,658.27,1,3.54,148
0,0,37,0,0,0,60,4879,47862.99,9.81,0.16,0,5081.05,0,67.1,161
0,0,31,1,0,0,100,1056,17046.74,16.14,0.16,0,0.0,0,33.41,92
0,0,26,0,0,0,30,84991,815913.6,9.6,0.32,0,65310.33,0,838.76,219
0,0,9,0,0,0,240,15000,29550.0,1.97,0.01,1,3426.68,1,47.28,-489
0,0,4,1,0,0,100,15,1050.0,70.0,0.7,0,383.65,1,2.06,36
0,0,31,1,0,0,240,11644,34932.0,3.0,0.01,0,3283.59,1,75.31,118
0,0,15,0,0,0,240,100,838.0,8.38,0.03,0,863.24,1,0.86,219
0,0,24,0,0,0,30,25003,418800.25,16.75,0.56,0,2912.01,1,47.04,-731
0,0,9,0,0,0,180,1076,53800.0,50.0,0.28,0,7629.94,1,86.08,-626
0,0,28,0,0,0,60,28622,145685.98,5.09,0.08,0,0.0,1,171.47,76
0,0,28,0,0,0,30,29993,140967.1,4.7,0.16,0,7708.3,0,174.38,206
0,0,38,1,0,0,60,35616,240408.0,6.75,0.11,0,10048.1,1,471.2,50
0,0,37,1,0,0,60,55,5032.5,91.5,1.52,0,99.0,1,8.3,103
0,0,40,0,0,0,60,6295,51304.25,8.15,0.14,1,3426.68,0,82.09,-446
0,0,26,0,0,0,30,100000,1115000.0,11.15,0.37,1,3426.68,0,1379.26,171
0,0,31,1,0,0,240,20000,185600.0,9.28,0.04,0,7175.68,0,306.24,196
0,0,24,0,0,0,30,66956,704377.12,10.52,0.35,0,13649.6,0,987.54,377
0,0,8,1,0,0,20,5,160.0,32.0,1.6,1,3426.68,1,0.16,96
0,0,9,1,0,0,180,1000,50000.0,50.0,0.28,0,881.33,1,107.8,267
0,0,40,0,0,0,30,1062,2124.0,2.0,0.07,1,3426.68,1,3.4,-563
0,0,37,0,0,0,60,9566,20853.88,2.18,0.04,0,0.0,0,24.55,262
0,0,31,1,0,0,60,131138,323910.86,2.47,0.04,0,12225.76,0,698.35,106
0,0,40,1,0,0,300,1500,46230.0,30.82,0.1,0,15504.4,1,64.81,163
0,0,26,0,0,0,60,7000,78540.0,11.22,0.19,0,6147.18,0,169.33,188
0,0,26,0,0,0,60,4100,9553.0,2.33,0.04,1,3426.68,1,20.6,167
0,0,9,0,0,0,60,488,34160.0,70.0,1.17,1,3426.68,1,54.66,-549
0,0,34,0,0,0,60,13600,154360.0,11.35,0.19,1,3426.68,1,302.55,-11
0,0,31,1,0,0,60,100,3988.5,39.88,0.66,1,0.0,0,8.6,42
0,0,35,1,0,0,20,670,21440.0,32.0,1.6,0,3163.87,1,42.02,82
0,0,39,0,0,0,30,46190,190302.8,4.12,0.14,0,4496.13,0,266.8,102
0,0,26,1,0,0,100,2853,253917.0,89.0,0.89,0,32499.11,1,418.96,119
0,0,37,0,0,0,30,1525,7335.25,4.81,0.16,1,3426.68,1,10.28,156
0,0,31,1,0,0,60,1,24.95,24.95,0.42,1,0.0,0,0.03,97
0,0,4,1,0,0,30,34,765.0,22.5,0.75,0,766.62,1,1.26,85
0,0,31,1,0,0,60,94,6070.54,64.58,1.08,1,0.0,0,7.51,121
0,0,24,0,0,0,30,40250,134032.5,3.33,0.11,0,4044.33,0,165.8,319
0,0,25,1,0,0,100,150,11655.0,77.7,0.78,0,859.18,1,19.23,60
0,0,40,0,0,0,60,26267,72496.92,2.76,0.05,0,6933.75,0,101.64,188
0,0,31,1,0,0,30,100591,455677.23,4.53,0.15,0,11203.79,0,982.44,238
0,0,17,1,0,0,20,516,16512.0,32.0,1.6,0,2061.8,1,27.24,121
0,0,37,0,0,0,60,100,290.0,2.9,0.05,1,3426.68,1,0.57,63
0,0,35,1,0,0,100,3781,0.0,0.0,0.0,0,25778.9,1,0.0,165
0,0,40,0,0,0,60,9073,22773.23,2.51,0.04,0,2494.56,0,49.1,239
0,0,32,1,0,0,100,350,31150.0,89.0,0.89,1,3426.68,1,38.53,190
0,0,37,0,0,0,30,3760,37600.0,10.0,0.33,0,5254.17,1,73.7,100
0,0,31,1,0,0,60,23,528.93,23.0,0.38,1,0.0,0,0.54,316
0,0,28,1,0,0,60,9300,28737.0,3.09,0.05,0,3054.13,1,56.32,41
0,0,40,0,0,0,30,16799,90042.64,5.36,0.18,1,0.0,0,126.24,156
0,0,9,1,0,0,30,2418,58032.0,24.0,0.8,0,7894.76,1,95.75,133
0,0,31,1,0,0,60,700,2457.0,3.51,0.06,1,0.0,0,4.82,63
0,0,31,1,0,0,30,51,795.4,15.6,0.52,1,0.0,0,0.82,156
0,0,15,1,0,0,100,336,30240.0,90.0,0.9,0,4268.93,1,65.2,195
0,0,26,1,0,0,100,500,60000.0,120.0,1.2,0,0.0,1,47.04,-1046
0,0,28,0,0,0,60,373,746.0,2.0,0.03,0,1284.7,1,0.77,147
0,0,38,1,0,0,60,20651,227161.0,11.0,0.18,0,10648.45,1,489.76,99
0,0,28,0,0,0,30,50400,197064.0,3.91,0.13,0,16603.9,1,276.28,114
0,0,28,1,0,0,20,240,7680.0,32.0,1.6,0,1215.46,1,12.67,86
0,0,26,0,0,0,60,54096,473880.96,8.76,0.15,0,9736.1,0,1021.69,193
0,0,35,0,0,0,120,22920,611964.0,26.7,0.22,0,7134.39,0,857.97,182
0,0,9,0,0,0,60,50000,429000.0,8.58,0.14,1,3426.68,0,601.46,200
0,0,37,1,0,0,60,2335,18773.4,8.04,0.13,0,1488.99,1,22.1,148
0,0,39,0,0,0,60,27633,186799.08,6.76,0.11,1,3426.68,0,308.22,346
0,0,31,1,0,0,60,16000,85280.0,5.33,0.09,1,0.0,1,167.15,-119
0,0,15,1,0,0,100,605,60500.0,100.0,1.0,0,0.0,1,62.19,72
0,0,24,0,0,0,60,46000,516120.0,11.22,0.19,1,3426.68,0,1112.75,173
0,0,12,1,0,0,240,1905,2724.15,1.43,0.01,0,4304.34,1,2.8,247
0,0,16,1,0,0,100,2500,244200.0,97.68,0.98,0,5631.87,1,526.5,75
0,0,6,0,0,0,240,180,378.0,2.1,0.01,0,5320.13,1,0.53,75
0,0,39,0,0,0,30,100000,1100000.0,11.0,0.37,0,14041.17,1,2156.0,-76
0,0,26,0,0,0,30,1566,3132.0,2.0,0.07,1,3426.68,1,5.01,-371
0,0,38,1,0,0,60,9989,18479.65,1.85,0.03,1,3426.68,1,22.86,201
0,0,39,0,0,0,60,38929,87979.54,2.26,0.04,0,16295.56,0,108.83,63
0,0,35,0,0,0,30,4279,28113.03,6.57,0.22,0,1553.64,1,46.39,104
0,0,9,0,0,0,60,5,32.6,6.52,0.11,0,6443.5,0,0.03,311
0,0,26,0,0,0,60,1799,13492.5,7.5,0.12,1,3426.68,1,47.04,-706
0,0,28,1,0,0,30,1396,6044.68,4.33,0.14,0,0.0,1,13.03,151
0,0,24,0,0,0,60,1820,4204.2,2.31,0.04,1,3426.68,0,5.2,130
0,0,12,1,0,0,240,2286,3451.86,1.51,0.01,0,7719.0,1,3.55,96
0,0,28,1,0,0,30,13823,248814.0,18.0,0.6,0,10743.33,1,255.78,208
0,0,26,0,0,0,60,16698,190357.2,11.4,0.19,0,18638.84,1,373.1,-18
0,0,38,1,0,0,60,27634,58031.4,2.1,0.04,0,3147.88,1,81.36,91
0,0,28,1,0,0,120,1202,41228.6,34.3,0.29,0,0.0,1,88.89,147
0,0,35,1,0,0,60,33022,268468.86,8.13,0.14,0,16066.92,1,332.1,83
0,0,11,0,0,0,120,8000,289280.0,36.16,0.3,0,3600.65,1,623.69,168
0,0,9,1,0,0,100,2746,219680.0,80.0,0.8,0,27254.17,1,362.47,190
0,0,31,1,0,0,60,120,1791.6,14.93,0.25,0,160.52,0,2.96,209
0,0,25,1,0,0,100,142,1.42,0.01,0.0,0,0.0,1,0.0,-362
0,0,37,0,0,0,120,3426,69273.72,20.22,0.17,0,2676.0,0,71.21,160
0,0,26,0,0,0,60,28,210.84,7.53,0.13,0,675.47,1,0.41,83
0,0,38,1,0,0,60,2000,21900.0,10.95,0.18,1,3426.68,1,25.78,167
0,0,35,0,0,0,30,30598,396550.08,12.96,0.43,0,22904.02,1,490.53,170
0,0,15,0,0,0,60,330,5425.2,16.44,0.27,0,3307.86,1,11.7,23
0,0,10,0,0,0,60,3200,7232.0,2.26,0.04,0,8281.7,1,8.95,78
0,0,26,1,0,0,100,2744,244216.0,89.0,0.89,0,28734.43,1,342.39,133
0,0,26,0,0,0,30,140273,777112.42,5.54,0.18,0,27441.22,0,1089.51,144
0,0,8,1,0,0,20,353,11296.0,32.0,1.6,1,3426.68,1,11.61,101
0,0,16,0,0,0,240,3840,7411.2,1.93,0.01,1,3426.68,1,15.98,126
0,0,38,1,0,0,30,15840,166320.0,10.5,0.35,0,3789.5,1,170.98,161
0,0,28,1,0,0,240,7840,13720.0,1.75,0.01,0,20193.21,0,19.24,271
0,0,26,0,0,0,60,948,1469.4,1.55,0.03,0,4984.4,1,2.88,-196
0,0,6,0,0,0,120,112,2207.52,19.71,0.16,1,3426.68,1,2.73,365
0,0,17,0,0,0,25,1842,36840.0,20.0,0.8,0,261.86,0,58.94,-486
0,0,37,0,0,0,60,1485,11464.2,7.72,0.13,1,3426.68,1,16.07,156
0,0,16,0,0,0,60,225,4819.5,21.42,0.36,0,4030.02,1,10.39,39
0,0,37,0,0,0,60,140,1141.0,8.15,0.14,1,3426.68,1,1.83,-539
0,0,37,0,0,0,30,27304,118499.36,4.34,0.14,0,56372.66,1,255.48,39
0,0,35,1,0,0,30,65763,821379.87,12.49,0.42,0,7814.59,0,1016.05,112
0,0,31,1,0,0,30,64738,506251.16,7.82,0.26,0,3646.13,1,1091.48,223
0,0,31,1,0,0,60,4023,46988.64,11.68,0.19,0,0.0,1,92.1,-59
0,0,24,0,0,0,30,2997,50949.0,17.0,0.57,1,3426.68,1,47.04,-776
0,0,24,1,0,0,1,215,1075.0,5.0,5.0,0,1001.02,1,1.51,87
0,0,31,1,0,0,60,10,164.62,16.46,0.27,1,0.0,0,0.35,42
0,0,8,1,0,0,20,39,1248.0,32.0,1.6,1,3426.68,1,1.28,101
0,0,38,1,0,0,60,270,4050.0,15.0,0.25,0,5294.24,1,8.73,82
0,0,28,0,0,0,30,24126,94332.66,3.91,0.13,0,15842.34,1,132.25,48
0,0,37,0,0,0,60,20000,224400.0,11.22,0.19,0,16682.66,0,483.81,148
0,0,39,0,0,0,60,21,51.24,2.44,0.04,0,792.62,0,0.1,113
0,0,31,1,0,0,240,3,21.46,7.15,0.03,1,0.0,0,0.02,295
0,0,39,1,0,0,300,70,2877.0,41.1,0.14,0,0.0,1,47.04,-816
0,0,26,0,0,0,60,5754,18412.8,3.2,0.05,0,3515.96,1,36.09,-32
0,0,16,1,0,0,30,48150,505575.0,10.5,0.35,1,3426.68,0,625.4,207
0,0,9,1,0,0,30,1984,15038.72,7.58,0.25,0,1899.89,1,15.46,51
0,0,26,0,0,0,30,25000,134000.0,5.36,0.18,0,18461.22,1,187.87,166
0,0,31,1,0,0,240,6736,13606.72,2.02,0.01,1,3426.68,0,29.34,185
0,0,7,1,0,0,60,19429,43715.25,2.25,0.04,1,3426.68,1,54.08,60
0,0,24,0,0,0,240,24871,37555.21,1.51,0.01,1,3426.68,0,44.2,185
0,0,34,0,0,0,60,13023,33599.34,2.58,0.04,0,3787.65,1,55.44,89
0,0,15,0,0,0,60,564,4596.6,8.15,0.14,0,1920.0,1,7.35,-662
0,0,40,0,0,0,30,131520,618144.0,4.7,0.16,1,3426.68,0,764.64,194
0,0,35,0,0,0,30,40337,803513.04,19.92,0.66,0,1047.17,0,1325.8,295
0,0,22,1,0,0,20,66,2112.0,32.0,1.6,0,732.72,1,2.96,70
0,0,37,0,0,0,60,10371,117710.85,11.35,0.19,0,7493.5,1,230.71,22
0,0,6,0,0,0,60,687,1552.62,2.26,0.04,1,3426.68,1,1.92,196
0,0,24,0,0,0,60,110000,908600.0,8.26,0.14,1,3426.68,0,934.04,300
0,0,26,0,0,0,60,1319,9892.5,7.5,0.12,0,8331.36,1,15.83,-699
0,0,9,0,0,0,60,336,2614.08,7.78,0.13,0,1845.31,1,3.66,263
0,0,31,1,0,0,30,257,4298.6,16.73,0.56,1,0.0,0,5.32,412
0,0,38,1,0,0,30,9683,34374.65,3.55,0.12,1,3426.68,1,42.52,201
0,0,37,0,0,0,60,4704,55507.2,11.8,0.2,1,3426.68,1,108.79,-174
0,0,40,1,0,0,300,4497,138597.54,30.82,0.1,0,0.0,1,163.13,51
0,0,35,1,0,0,100,2744,219520.0,80.0,0.8,0,22617.38,1,307.77,129
0,0,38,1,0,0,30,400,9304.0,23.26,0.78,0,0.0,1,10.95,179
0,0,31,1,0,0,30,8,122.18,15.27,0.51,1,0.0,0,0.13,316
0,0,24,1,0,0,100,1000,80000.0,80.0,0.8,0,3499.18,1,156.8,-104
0,0,16,0,0,0,90,2000,14600.0,7.3,0.08,1,3426.68,1,18.06,57
0,0,26,0,0,0,30,65502,769648.5,11.75,0.39,0,6147.18,0,1659.36,82
0,0,31,1,0,0,30,32083,144694.33,4.51,0.15,0,630.5,0,311.96,244
0,0,37,0,0,0,60,3930,80565.0,20.5,0.34,1,3426.68,1,128.9,-539
0,0,9,0,0,0,30,24561,294977.61,12.01,0.4,0,12349.51,1,471.96,-468
0,0,24,0,0,0,30,3040,25931.2,8.53,0.28,0,1236.13,0,50.83,391
0,0,26,1,0,0,100,3076,273764.0,89.0,0.89,0,20705.23,1,338.65,160
0,0,8,0,0,0,60,174,1914.0,11.0,0.18,1,3426.68,1,2.68,85
0,0,8,0,0,0,120,11,371.14,33.74,0.28,1,3426.68,1,0.52,85
0,0,31,1,0,0,60,1000,19760.0,19.76,0.33,1,0.0,1,38.73,-54
0,0,15,0,0,0,60,188,374.12,1.99,0.03,1,3426.68,1,0.38,240
0,0,24,0,0,0,60,26292,310245.6,11.8,0.2,0,15990.35,1,608.08,15
0,0,28,0,0,0,90,993,8579.52,8.64,0.1,0,1675.0,1,12.03,90
0,0,37,0,0,0,60,4637,18037.93,3.89,0.06,0,1761.5,0,18.54,98
0,0,11,1,0,0,100,200,16000.0,80.0,0.8,0,0.0,1,47.04,-886
0,0,38,1,0,0,120,9000,547200.0,60.8,0.51,0,5134.12,1,644.05,116
0,0,39,1,0,0,100,8000,640000.0,80.0,0.8,0,41461.1,1,657.92,148
0,0,9,0,0,0,30,56228,204669.92,3.64,0.12,0,17129.96,0,286.95,188
0,0,26,0,0,0,30,1031,12382.31,12.01,0.4,0,1651.16,1,19.81,-388
0,0,28,0,0,0,60,6849,90064.35,13.15,0.22,0,13841.89,1,126.27,80
0,0,39,0,0,0,60,80000,180800.0,2.26,0.04,0,13300.01,0,223.65,237
0,0,11,1,0,0,20,340,9860.0,29.0,1.45,0,0.0,1,13.82,119
0,0,8,0,0,0,240,140,956.2,6.83,0.03,0,973.2,1,1.13,140
0,0,28,0,0,0,30,36390,201600.6,5.54,0.18,0,23249.47,1,282.64,160
0,0,35,0,0,0,30,6840,136252.8,19.92,0.66,0,0.0,1,224.82,128
0,0,31,1,0,0,60,14,389.56,27.83,0.46,0,0.0,0,0.48,412
0,0,9,0,0,0,100,2604,12603.36,4.84,0.05,0,1702.91,1,24.7,168
0,0,37,1,0,0,30,170,3825.0,22.5,0.75,0,1051.5,1,5.36,77
0,0,21,0,0,0,60,4166,29245.32,7.02,0.12,1,3426.68,1,41.0,49
0,0,31,1,0,0,30,42,507.93,12.09,0.4,0,0.0,0,0.52,347
0,0,28,1,0,0,30,784,10192.0,13.0,0.43,1,3426.68,1,16.82,156
0,0,40,1,0,0,100,2000,160000.0,80.0,0.8,1,3426.68,1,197.92,77
0,0,35,1,0,0,20,794,25408.0,32.0,1.6,0,3174.13,1,49.8,270
0,0,35,0,0,0,60,15003,219493.89,14.63,0.24,1,3426.68,0,362.16,203
0,0,16,1,0,0,30,252,2142.0,8.5,0.28,0,1471.46,1,3.0,95
0,0,17,0,0,0,20,1067,34144.0,32.0,1.6,0,3616.67,0,54.63,-285
0,0,39,0,0,0,60,20927,52526.77,2.51,0.04,1,3426.68,0,86.67,207
0,0,26,0,0,0,60,3235,23033.2,7.12,0.12,1,3426.68,0,45.15,15
0,0,15,0,0,0,30,3402,19969.74,5.87,0.2,0,4523.0,1,24.7,160
0,0,31,1,0,0,30,39,471.65,12.09,0.4,1,0.0,0,0.48,347
0,0,15,0,0,0,60,574,998.76,1.74,0.03,1,3426.68,1,1.03,100
0,0,4,1,0,0,100,8,560.0,70.0,0.7,0,690.02,1,1.1,175
0,0,38,1,0,0,60,900,9981.0,11.09,0.18,0,2504.65,1,10.26,230
0,0,35,0,0,0,240,24307,47398.65,1.95,0.01,0,0.0,0,78.21,252
0,0,31,1,0,0,200,400,2864.03,7.16,0.04,1,0.0,0,6.17,42
0,0,8,0,0,0,240,463,902.85,1.95,0.01,1,3426.68,1,1.27,114
0,0,9,0,0,0,30,12446,51277.52,4.12,0.14,1,3426.68,1,71.89,105
0,0,9,0,0,0,120,10000,196600.0,19.66,0.16,0,28406.4,0,231.4,287
0,0,38,1,0,0,60,4065,10569.0,2.6,0.04,0,6269.65,1,22.79,134
0,0,31,1,0,0,240,16,392.16,24.51,0.1,1,0.0,0,0.4,363
0,0,26,0,0,0,60,140000,1080800.0,7.72,0.13,0,79132.0,0,1111.06,245
0,0,39,0,0,0,60,31892,80048.92,2.51,0.04,1,3426.68,0,132.08,207
0,0,33,1,0,0,100,350,28000.0,80.0,0.8,0,2023.76,1,60.37,64
0,0,32,1,0,0,20,25,800.0,32.0,1.6,1,3426.68,1,0.94,133
0,0,39,0,0,0,60,9943,33806.2,3.4,0.06,1,3426.68,0,54.09,-466
0,0,15,0,0,0,30,230,515.2,2.24,0.07,0,3380.86,1,1.11,20
0,0,9,0,0,0,60,6786,63449.1,9.35,0.16,0,2739.3,1,124.36,-164
0,0,16,0,0,0,120,100,4110.0,41.1,0.34,0,2523.6,1,6.58,-544
0,0,9,0,0,0,180,3027,28756.5,9.5,0.05,0,25563.0,1,46.01,-557
0,0,16,0,0,0,240,96,1405.44,14.64,0.06,0,1576.32,1,2.75,26
0,0,16,0,0,0,100,10,720.0,72.0,0.72,1,3426.68,1,1.15,-424
0,0,28,0,0,0,30,97619,452952.16,4.64,0.15,0,5445.73,0,560.3,322
0,0,11,0,0,0,60,20000,46600.0,2.33,0.04,0,6154.8,1,100.47,42
0,0,24,0,0,0,30,15654,152783.04,9.76,0.33,0,79514.44,0,157.06,208
0,0,9,1,0,0,100,1116,78120.0,70.0,0.7,0,5175.72,1,124.99,-314
0,0,40,0,0,0,30,4000,48040.0,12.01,0.4,0,1648.64,0,76.86,-310
0,0,26,0,0,0,60,15944,181761.6,11.4,0.19,0,11492.86,0,356.25,-74
0,0,16,1,0,0,30,336,1192.8,3.55,0.12,1,3426.68,0,1.23,173
0,0,31,1,0,0,120,200,8396.0,41.98,0.35,1,0.0,0,16.46,57
0,0,31,1,0,0,30,6,71.03,11.84,0.39,0,0.0,0,0.07,347
0,0,39,1,0,0,100,6000,480000.0,80.0,0.8,0,30885.26,1,493.44,138
0,0,39,0,0,0,60,58680,199512.0,3.4,0.06,0,15245.25,1,319.22,-521
0,0,39,0,0,0,30,21529,101186.3,4.7,0.16,0,16468.54,0,104.02,340
0,0,39,1,0,0,240,906,19071.3,21.05,0.09,0,3850.8,1,47.04,-854
0,0,17,1,0,0,100,1005,89445.0,89.0,0.89,0,0.0,1,125.4,151
0,0,8,0,0,0,30,55300,539728.0,9.76,0.33,0,61201.46,1,554.84,274
0,0,26,0,0,0,60,85919,709690.94,8.26,0.14,0,15322.73,0,1170.99,111
0,0,31,1,0,0,60,57,1123.94,19.72,0.33,1,0.0,0,1.39,412
0,0,24,0,0,0,60,115130,828936.0,7.2,0.12,0,6757.33,1,1624.71,-75
0,0,31,1,0,0,60,320,1475.2,4.61,0.08,0,0.0,0,2.89,50
0,0,9,0,0,0,240,106,222.6,2.1,0.01,1,3426.68,0,0.23,332
0,0,31,1,0,0,30,250,5315.0,21.26,0.71,0,0.0,0,10.42,-45
0,0,9,0,0,0,180,4077,69186.69,16.97,0.09,0,4963.0,1,110.7,-557
0,0,8,0,0,0,60,1200,2928.0,2.44,0.04,1,3426.68,1,4.11,162
0,0,32,1,0,0,1,210,1050.0,5.0,5.0,1,3426.68,1,1.3,116
0,0,16,1,0,0,60,7867,28321.2,3.6,0.06,0,5915.63,1,29.11,119
0,0,31,1,0,0,30,127904,579405.12,4.53,0.15,0,15331.5,0,1249.2,191
0,0,9,0,0,0,30,100000,960000.0,9.6,0.32,1,3426.68,0,1129.92,238
0,0,37,1,0,0,60,114996,931467.6,8.1,0.13,0,56180.34,1,1152.23,89
0,0,31,1,0,0,60,38400,112128.0,2.92,0.05,0,6369.79,1,241.75,83
0,0,9,1,0,0,30,3200,64000.0,20.0,0.67,0,3587.34,1,65.79,282
0,0,26,0,0,0,60,24000,185280.0,7.72,0.13,1,3426.68,0,190.47,270
0,0,9,0,0,0,60,9900,23067.0,2.33,0.04,0,2394.27,1,32.34,235
0,0,40,0,0,0,60,74469,180214.98,2.42,0.04,0,8443.89,0,252.66,156
0,0,31,1,0,0,30,11,332.32,30.21,1.01,1,0.0,0,0.34,120
0,0,16,1,0,0,240,675,4610.25,6.83,0.03,1,3426.68,0,5.7,189
0,0,31,1,0,0,240,20,310.55,15.53,0.06,1,0.0,0,0.67,12
0,0,8,1,0,0,20,137,4384.0,32.0,1.6,0,1367.59,1,6.15,233
0,0,11,1,0,0,20,336,10752.0,32.0,1.6,0,1921.14,1,17.74,150
0,0,16,0,0,0,100,600,43200.0,72.0,0.72,0,1732.74,1,69.12,-604
0,0,38,1,0,0,60,11594,127534.0,11.0,0.18,0,9502.5,1,210.43,191
0,0,8,0,0,0,60,28,308.0,11.0,0.18,0,912.36,1,0.43,85
0,0,11,0,0,0,240,30000,58500.0,1.95,0.01,0,33216.14,1,82.02,38
0,0,39,0,0,0,30,100000,1100000.0,11.0,0.37,0,15922.67,0,2156.0,7
0,0,31,1,0,0,30,139,1566.38,11.27,0.38,0,0.0,0,1.61,179
0,0,40,0,0,0,60,51520,119011.2,2.31,0.04,0,10942.88,0,147.22,319
0,0,37,0,0,0,60,800,7560.0,9.45,0.16,0,935.8,1,12.1,-378
0,0,24,1,0,0,100,7409,575679.3,77.7,0.78,0,15873.44,1,949.87,110
0,0,9,0,0,0,60,9009,67837.77,7.53,0.13,1,3426.68,1,132.96,168
0,0,9,0,0,0,30,3040,19516.8,6.42,0.21,1,3426.68,0,32.2,86
0,0,7,1,0,0,60,7854,51757.86,6.59,0.11,0,7032.5,1,64.02,38
0,0,40,0,0,0,60,19733,54463.08,2.76,0.05,1,3426.68,0,76.36,188
0,0,31,1,0,0,240,8,141.69,17.71,0.07,1,0.0,0,0.15,78
0,0,32,1,0,0,20,25,800.0,32.0,1.6,0,4011.66,1,0.82,105
0,0,37,0,0,0,60,4200,36792.0,8.76,0.15,0,11991.12,0,79.32,148
0,0,9,0,0,0,60,36971,241050.92,6.52,0.11,1,3426.68,0,247.8,392
0,0,9,0,0,0,30,30464,176081.92,5.78,0.19,1,3426.68,1,345.12,131
0,0,31,1,0,0,30,70942,321367.26,4.53,0.15,0,11203.81,0,692.87,238
0,0,9,1,0,0,25,1400,28700.0,20.5,0.82,0,5463.16,1,35.5,290
0,0,26,1,0,0,100,2100,168000.0,80.0,0.8,0,0.0,1,362.21,152
0,0,35,0,0,0,120,7995,174131.1,21.78,0.18,0,12382.0,0,215.4,170
0,0,26,0,0,0,30,284,3839.68,13.52,0.45,0,34218.36,0,4.75,196
0,0,26,1,0,0,60,13429,67145.0,5.0,0.08,0,0.0,1,79.03,64
0,0,16,1,0,0,30,400,624.0,1.56,0.05,0,1317.01,1,0.64,103
0,0,8,0,0,0,240,2463,4802.85,1.95,0.01,1,3426.68,1,6.73,114
0,0,16,0,0,0,60,2610,33825.6,12.96,0.22,1,3426.68,1,41.84,57
0,0,16,0,0,0,30,19740,237077.4,12.01,0.4,0,31051.3,1,379.32,-427
0,0,28,1,0,0,30,20700,226665.0,10.95,0.36,0,21340.35,1,444.26,320
0,0,37,0,0,0,60,30881,250444.91,8.11,0.14,1,3426.68,0,294.77,213
0,0,16,0,0,0,180,70,1187.2,16.96,0.09,0,933.09,1,1.9,-416
0,0,9,0,0,0,240,576,7200.0,12.5,0.05,0,1771.26,1,11.88,94
0,0,31,1,0,0,300,40,1440.0,36.0,0.12,0,0.0,1,2.82,-42
0,0,31,1,0,0,60,24,94.8,3.95,0.07,0,0.0,0,0.19,46
0,0,28,1,0,0,60,37140,86907.6,2.34,0.04,1,3426.68,1,121.84,61
0,0,8,0,0,0,60,2825,10537.25,3.73,0.06,1,3426.68,1,10.83,183
0,0,31,1,0,0,30,800,21392.98,26.74,0.89,0,0.0,0,41.93,119
0,0,26,0,0,0,60,1000,11220.0,11.22,0.19,0,0.0,1,24.19,138
0,0,9,0,0,0,30,3520,22598.4,6.42,0.21,0,3296.34,0,37.29,86
0,0,26,0,0,0,30,14000,154000.0,11.0,0.37,0,13538.35,1,301.84,-133
0,0,26,1,0,0,100,2874,255786.0,89.0,0.89,0,26380.35,1,358.61,166
0,0,39,0,0,0,60,62168,435176.0,7.0,0.12,0,11941.65,0,610.12,245
0,0,35,0,0,0,25,6356,127120.0,20.0,0.8,0,9538.74,1,203.39,-684
0,0,37,0,0,0,90,257,1876.1,7.3,0.08,1,3426.68,1,2.32,78
0,0,17,1,0,0,20,4995,159840.0,32.0,1.6,0,275.0,1,313.29,17
